5.309232920408248763e-02,-3.350354135036468645e-02
1.832264587283134460e-01,-1.471698880195617710e-02
1.967574119567871149e-01,-0.000000000000000000e+00
2.035084247589111495e-01,1.545752882957458496e-01
2.035084247589111495e-01,1.639814138412475641e-01
2.119652688503265436e-01,1.639814138412475641e-01
1.984487727284431624e-01,1.639814138412475641e-01
1.984487727284431624e-01,1.639814138412475641e-01
2.102738946676254439e-01,8.248735666275025524e-02
2.660456568002700917e-01,-0.000000000000000000e+00
2.491464525461196955e-01,-7.112804651260376532e-02
2.677370309829711914e-01,-2.309807777404785378e-01
2.643543094396591520e-01,-2.309807777404785378e-01
2.643543094396591520e-01,-2.309807777404785378e-01
2.542205482721328624e-01,-2.309807777404785378e-01
2.626629352569579967e-01,-1.651636004447937234e-01
3.353483855724334606e-01,-2.529027223587036466e-01
3.353483855724334606e-01,-2.529027223587036466e-01
3.302742898464203214e-01,-1.369452238082885798e-01
4.164617657661437988e-01,-1.024560928344726562e-01
3.860460519790649414e-01,-1.149976015090942438e-01
3.404080241918563954e-01,-2.278454065322876032e-01
1.866092070937156733e-01,-1.369452238082885798e-01
2.153480038046836909e-01,-2.309807777404785378e-01
1.916833028197288680e-01,-2.309807777404785378e-01
3.218174457550048717e-01,-2.560380935668945535e-01
4.097107529640197643e-01,-2.842564582824707031e-01
4.215358614921569935e-01,-2.842564582824707031e-01
4.164617657661437988e-01,-2.842564582824707031e-01
4.283013314008712880e-01,-2.842564582824707031e-01
4.198444873094558938e-01,-2.842564582824707031e-01
4.232272356748580933e-01,-2.842564582824707031e-01
4.283013314008712880e-01,-2.842564582824707031e-01
4.283013314008712880e-01,-2.842564582824707031e-01
4.283013314008712880e-01,-2.748503446578979825e-01
4.283013314008712880e-01,-2.748503446578979825e-01
4.350523442029953225e-01,-2.748503446578979825e-01
4.401264667510986217e-01,-2.748503446578979825e-01
4.401264667510986217e-01,-2.654442071914672741e-01
4.401264667510986217e-01,-2.654442071914672741e-01
4.401264667510986217e-01,-2.654442071914672741e-01
4.401264667510986217e-01,-2.654442071914672741e-01
4.384350925683975220e-01,-2.654442071914672741e-01
4.299927055835723877e-01,-2.654442071914672741e-01
3.995625346899032704e-01,-2.466319561004638727e-01
-0.000000000000000000e+00,1.608460426330566573e-01
-0.000000000000000000e+00,4.241147518157959428e-01
2.394659025594592355e-03,5.620198726654053178e-01
2.394659025594592355e-03,5.871028900146484375e-01
7.454306446015835329e-03,5.996443748474121760e-01
7.454306446015835329e-03,5.996443748474121760e-01
1.252841055393219029e-02,5.996443748474121760e-01
1.760251466184854438e-02,7.030603408813477229e-01
1.760251466184854438e-02,7.281433582305908425e-01
1.760251466184854438e-02,7.281433582305908425e-01
2.942763492465019434e-02,7.281433582305908425e-01
4.632685594260693013e-02,7.281433582305908425e-01
1.207036703824996976e-01,5.620198726654053178e-01
7.844839096069336493e-02,3.234705030918121754e-02
2.322472214698791670e-01,9.189348220825195590e-02
3.015354931354523038e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.201260715723037720e-01,1.545752882957458496e-01
3.302742898464203214e-01,1.545752882957458496e-01
3.218174457550048717e-01,1.639814138412475641e-01
3.268915414810180664e-01,1.733875393867492787e-01
3.201260715723037720e-01,1.733875393867492787e-01
